vehicle_id,split,image_stem,obj_idx,class_name,L1,L2,L3,xmin,ymin,xmax,ymax,occluded,truncated
train_1732_006,train,1732,6,truck_Eicher,truck,Eicher,Eicher,1217,559,1370,701,0,0
train_1732_007,train,1732,7,bus,bus,bus,bus,865,499,1119,701,0,0
train_1733_000,train,1733,0,bus,bus,bus,bus,1467,282,1920,606,0,0
train_1733_001,train,1733,1,car_MarutiSuzuki_Ertiga,car,MarutiSuzuki,Ertiga,914,452,1035,564,0,0
train_1733_002,train,1733,2,car_Others,car,Others,Others,881,404,963,482,0,0
train_1733_003,train,1733,3,car_TataMotors_Indica,car,TataMotors,Indica,1067,467,1341,678,0,0
train_1734_000,train,1734,0,car_Toyota_Innova,car,Toyota,Innova,1352,527,1921,1080,0,0
train_1734_001,train,1734,1,mini-bus_Others,mini-bus,Others,Others,1490,374,1919,684,0,0
train_1734_002,train,1734,2,motorcycle_Others,motorcycle,Others,Others,448,604,544,730,0,0
train_1734_003,train,1734,3,car_Toyota_Innova,car,Toyota,Innova,964,555,1242,800,0,0
train_1734_004,train,1734,4,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,684,555,895,819,0,0
train_1735_000,train,1735,0,motorcycle_Yamaha_FZ25,motorcycle,Yamaha,FZ25,1276,700,1476,982,0,0
train_1735_001,train,1735,1,autorickshaw_Others,autorickshaw,Others,Others,1185,557,1381,771,0,0
train_1735_002,train,1735,2,scooter_Honda_Activa,scooter,Honda,Activa,1655,627,1847,769,0,0
train_1735_003,train,1735,3,scooter_Honda_Activa,scooter,Honda,Activa,1673,625,1918,796,0,0
train_1735_004,train,1735,4,autorickshaw_Others,autorickshaw,Others,Others,787,565,1024,858,0,0
train_1737_000,train,1737,0,car_Hyundai_Eon,car,Hyundai,Eon,1306,518,1920,930,0,0
train_1737_001,train,1737,1,car_Honda_Jazz,car,Honda,Jazz,694,470,1190,940,0,0
train_1737_002,train,1737,2,car_Hyundai_I10,car,Hyundai,I10,1075,508,1182,607,0,0
train_1739_000,train,1739,0,motorcycle_Honda_Shine,motorcycle,Honda,Shine,1221,595,1364,699,0,0
train_1739_001,train,1739,1,car_MarutiSuzuki_Alto800,car,MarutiSuzuki,Alto800,919,629,1920,1080,0,0
train_1740_000,train,1740,0,car_Renault_Duster,car,Renault,Duster,1134,471,1506,755,0,0
train_1740_001,train,1740,1,bus,bus,bus,bus,226,246,525,659,0,0
train_1740_002,train,1740,2,bus,bus,bus,bus,500,53,1150,800,0,0
train_1741_000,train,1741,0,bus,bus,bus,bus,381,213,838,666,0,0
train_1742_000,train,1742,0,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,1109,706,1439,1079,0,0
train_1742_001,train,1742,1,motorcycle_RoyalEnfield_Classic350,motorcycle,RoyalEnfield,Classic350,1022,624,1187,908,0,0
train_1742_002,train,1742,2,car_Hyundai_I10,car,Hyundai,I10,1,556,209,796,0,0
train_1742_003,train,1742,3,bus,bus,bus,bus,327,284,1074,828,0,0
train_1744_000,train,1744,0,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,183,683,452,1078,0,0
train_1744_001,train,1744,1,car_Skoda_Octavia,car,Skoda,Octavia,633,575,974,829,0,0
train_1746_000,train,1746,0,car_TataMotors_Indica,car,TataMotors,Indica,879,336,1007,416,0,0
train_1746_001,train,1746,1,car_MarutiSuzuki_Celerio,car,MarutiSuzuki,Celerio,735,344,958,500,0,0
train_1746_002,train,1746,2,autorickshaw_Others,autorickshaw,Others,Others,390,330,508,462,0,0
train_1747_000,train,1747,0,motorcycle_RoyalEnfield_Classic350,motorcycle,RoyalEnfield,Classic350,1033,771,1307,1080,0,0
train_1747_001,train,1747,1,bus,bus,bus,bus,1256,415,1797,826,0,0
train_1747_002,train,1747,2,car_Mahindra_XUV500,car,Mahindra,XUV500,1,565,388,855,0,0
train_1747_003,train,1747,3,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,801,515,1126,899,0,0
train_1747_004,train,1747,4,motorcycle_TVS_XL100,motorcycle,TVS,XL100,652,641,739,754,0,0
train_1749_000,train,1749,0,car_MarutiSuzuki_Ritz,car,MarutiSuzuki,Ritz,1117,604,1917,1079,0,0
train_1749_001,train,1749,1,autorickshaw_Piaggio,autorickshaw,Piaggio,Piaggio,1139,572,1409,803,0,0
train_1749_002,train,1749,2,autorickshaw_Others,autorickshaw,Others,Others,808,576,1047,855,0,0
train_1752_000,train,1752,0,car_TataMotors_Indica,car,TataMotors,Indica,1587,618,1921,1021,0,0
train_1752_001,train,1752,1,car_MarutiSuzuki_Eeco,car,MarutiSuzuki,Eeco,646,528,1068,1013,0,0
train_1752_002,train,1752,2,scooter_Honda_Dio,scooter,Honda,Dio,1340,690,1523,938,0,0
train_1752_003,train,1752,3,autorickshaw_Others,autorickshaw,Others,Others,1611,520,1789,730,0,0
train_1753_000,train,1753,0,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,1146,599,1742,1056,0,0
train_1753_001,train,1753,1,scooter_Honda_Dio,scooter,Honda,Dio,670,688,828,886,0,0
train_1753_002,train,1753,2,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,288,624,446,808,0,0
train_1754_000,train,1754,0,scooter_Suzuki_Access,scooter,Suzuki,Access,113,382,197,473,0,0
train_1754_001,train,1754,1,car_Mahindra_Scorpio,car,Mahindra,Scorpio,457,284,786,614,0,0
train_1754_002,train,1754,2,car_Others,car,Others,Others,1151,376,1280,476,0,0
train_1755_000,train,1755,0,car_Toyota_Innova,car,Toyota,Innova,1135,540,1781,989,0,0
train_1755_001,train,1755,1,bus,bus,bus,bus,1,120,861,895,0,0
train_1755_002,train,1755,2,motorcycle_Others,motorcycle,Others,Others,1838,628,1869,685,0,0
train_1755_003,train,1755,3,bus,bus,bus,bus,850,458,991,634,0,0
train_1755_004,train,1755,4,scooter_Honda_Activa,scooter,Honda,Activa,923,615,1003,737,0,0
train_1755_005,train,1755,5,car_Volkswagen_Vento,car,Volkswagen,Vento,1046,575,1230,753,0,0
train_1755_006,train,1755,6,car_Chevrolet_Beat,car,Chevrolet,Beat,1039,553,1166,661,0,0
train_1756_000,train,1756,0,autorickshaw_Piaggio,autorickshaw,Piaggio,Piaggio,355,339,445,439,0,0
train_1756_001,train,1756,1,autorickshaw_TVS,autorickshaw,TVS,TVS,1,343,254,591,0,0
train_1756_002,train,1756,2,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,1010,356,1142,419,0,0
train_1757_000,train,1757,0,scooter_TVS_Wego,scooter,TVS,Wego,674,679,805,865,0,0
train_1757_001,train,1757,1,car_Toyota_Etios,car,Toyota,Etios,1299,656,1708,907,0,0
train_1757_002,train,1757,2,car_Ford_Figo,car,Ford,Figo,882,628,1071,795,0,0
train_1757_003,train,1757,3,car_MarutiSuzuki_Swift,car,MarutiSuzuki,Swift,1079,610,1176,687,0,0
train_1758_000,train,1758,0,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,714,565,1033,924,0,0
train_1758_001,train,1758,1,autorickshaw_Others,autorickshaw,Others,Others,1,545,584,1080,0,0
train_1758_002,train,1758,2,truck_Tata,truck,Tata,Tata,1230,504,1565,807,0,0
train_1759_000,train,1759,0,car_Mahindra_Xylo,car,Mahindra,Xylo,1617,582,1920,901,0,0
train_1759_001,train,1759,1,car_Toyota_Etios,car,Toyota,Etios,1287,625,1503,796,0,0
train_1759_002,train,1759,2,car_Toyota_Etios,car,Toyota,Etios,1473,627,1673,789,0,0
train_1759_003,train,1759,3,mini-bus_Others,mini-bus,Others,Others,16,472,602,924,0,0
train_176_000,train,176,0,car_TataMotors_Indica,car,TataMotors,Indica,1,417,225,765,0,0
train_1760_000,train,1760,0,motorcycle_Yamaha_FZ25,motorcycle,Yamaha,FZ25,827,496,886,594,0,0
train_1760_001,train,1760,1,car_Toyota_Fortuner,car,Toyota,Fortuner,990,455,1096,546,0,0
train_1760_002,train,1760,2,motorcycle_Honda_Unicorn,motorcycle,Honda,Unicorn,1135,501,1190,581,0,0
train_1760_003,train,1760,3,car_MarutiSuzuki_Swift,car,MarutiSuzuki,Swift,1479,502,1766,660,0,0
train_1761_000,train,1761,0,car_Hyundai_I10,car,Hyundai,I10,1144,560,1726,1027,0,0
train_1761_001,train,1761,1,autorickshaw_Others,autorickshaw,Others,Others,689,559,1186,1079,0,0
train_1761_002,train,1761,2,bus,bus,bus,bus,1587,1,1919,1075,0,0
train_1762_000,train,1762,0,car_Toyota_Innova,car,Toyota,Innova,1373,555,1589,732,0,0
train_1762_001,train,1762,1,car_Toyota_Etios,car,Toyota,Etios,1015,573,1144,693,0,0
train_1762_002,train,1762,2,car_MarutiSuzuki_Swift,car,MarutiSuzuki,Swift,1495,638,1921,1080,0,0
train_1762_003,train,1762,3,car_Honda_Amaze,car,Honda,Amaze,795,590,1090,848,0,0
train_1762_004,train,1762,4,car_Renault_Duster,car,Renault,Duster,1150,558,1453,778,0,0
train_1762_005,train,1762,5,scooter_Honda_Activa,scooter,Honda,Activa,667,613,762,792,0,0
train_1763_000,train,1763,0,autorickshaw_Others,autorickshaw,Others,Others,29,564,442,890,0,0
train_1763_001,train,1763,1,autorickshaw_Others,autorickshaw,Others,Others,427,576,576,722,0,0
train_1763_002,train,1763,2,car_MarutiSuzuki_Omni,car,MarutiSuzuki,Omni,1533,587,1779,693,0,0
train_1763_003,train,1763,3,car_MarutiSuzuki_Ertiga,car,MarutiSuzuki,Ertiga,1002,575,1283,851,0,0
train_1763_004,train,1763,4,motorcycle_Hero_PassionPro,motorcycle,Hero,PassionPro,659,662,785,857,0,0
train_1763_005,train,1763,5,truck_AshokLeyland,truck,AshokLeyland,AshokLeyland,1455,428,1885,638,0,0
train_1764_000,train,1764,0,car_MarutiSuzuki_Swift,car,MarutiSuzuki,Swift,1265,561,1402,642,0,0
train_1764_001,train,1764,1,bus,bus,bus,bus,385,417,738,707,0,0
train_1764_002,train,1764,2,scooter_Honda_Activa,scooter,Honda,Activa,761,605,827,709,0,0
train_1765_000,train,1765,0,mini-bus_Others,mini-bus,Others,Others,1161,595,1193,635,0,0
train_1765_001,train,1765,1,car_TataMotors_Sumo,car,TataMotors,Sumo,1358,569,1853,963,0,0
train_1766_000,train,1766,0,car_TataMotors_Zest,car,TataMotors,Zest,1027,544,1865,1080,0,0
train_1767_000,train,1767,0,car_MarutiSuzuki_Swift,car,MarutiSuzuki,Swift,206,445,433,567,0,0
train_1767_001,train,1767,1,motorcycle_TVS_StarCityPlus,motorcycle,TVS,StarCityPlus,1253,666,1676,1080,0,0
train_1767_002,train,1767,2,car_Honda_City,car,Honda,City,577,467,775,619,0,0
train_1767_003,train,1767,3,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,205,476,355,647,0,0
train_1767_004,train,1767,4,scooter_Suzuki_Access,scooter,Suzuki,Access,76,493,168,616,0,0
train_1767_005,train,1767,5,mini-bus_Others,mini-bus,Others,Others,820,334,1095,663,0,0
train_1768_000,train,1768,0,motorcycle_Honda_Unicorn,motorcycle,Honda,Unicorn,1171,701,1442,1061,0,0
train_1768_001,train,1768,1,motorcycle_Honda_Unicorn,motorcycle,Honda,Unicorn,604,674,851,1041,0,0
train_1768_002,train,1768,2,truck_Eicher,truck,Eicher,Eicher,1120,377,1618,791,0,0
train_1769_000,train,1769,0,bus,bus,bus,bus,1389,86,1920,1080,0,0
train_1769_001,train,1769,1,scooter_Honda_Activa,scooter,Honda,Activa,1070,645,1170,799,0,0
train_1769_002,train,1769,2,autorickshaw_Others,autorickshaw,Others,Others,671,604,837,915,0,0
train_1769_003,train,1769,3,motorcycle_Yamaha_Libero,motorcycle,Yamaha,Libero,1199,651,1290,813,0,0
train_1769_004,train,1769,4,autorickshaw_Others,autorickshaw,Others,Others,1281,601,1456,799,0,0
train_1769_005,train,1769,5,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,280,605,749,1080,0,0
train_177_000,train,177,0,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,707,663,936,782,0,0
train_177_001,train,177,1,motorcycle_Hero_PassionPro,motorcycle,Hero,PassionPro,287,679,429,930,0,0
train_177_002,train,177,2,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,1353,558,1537,774,0,0
train_177_003,train,177,3,scooter_Honda_Dio,scooter,Honda,Dio,824,640,920,825,0,0
train_177_004,train,177,4,motorcycle_Bajaj_Platina,motorcycle,Bajaj,Platina,581,688,778,906,0,0
train_1770_000,train,1770,0,bus,bus,bus,bus,1,1,901,1080,0,0
train_1770_001,train,1770,1,car_TataMotors_Indica,car,TataMotors,Indica,989,587,1843,957,0,0
train_1771_000,train,1771,0,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,376,395,478,548,0,0
train_1771_001,train,1771,1,car_Hyundai_Creta,car,Hyundai,Creta,1024,358,1280,646,0,0
train_1771_002,train,1771,2,car_MarutiSuzuki_Ritz,car,MarutiSuzuki,Ritz,571,341,718,479,0,0
train_1771_003,train,1771,3,car_MarutiSuzuki_Ertiga,car,MarutiSuzuki,Ertiga,749,320,930,458,0,0
train_1771_004,train,1771,4,bus,bus,bus,bus,944,206,1280,398,0,0
train_1772_000,train,1772,0,car_Volkswagen_Jetta,car,Volkswagen,Jetta,942,620,1072,733,0,0
train_1772_001,train,1772,1,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,633,647,750,716,0,0
train_1772_002,train,1772,2,truck_Tata,truck,Tata,Tata,64,488,445,825,0,0
train_1773_000,train,1773,0,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,851,461,926,519,0,0
train_1773_001,train,1773,1,car_MarutiSuzuki_Omni,car,MarutiSuzuki,Omni,1012,455,1329,735,0,0
train_1773_002,train,1773,2,truck_Others,truck,Others,Others,1414,309,1732,490,0,0
train_1774_000,train,1774,0,truck_Tata,truck,Tata,Tata,732,563,849,715,0,0
train_1774_001,train,1774,1,mini-bus_Others,mini-bus,Others,Others,980,534,1132,697,0,0
train_1774_002,train,1774,2,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,922,590,976,667,0,0
train_1774_003,train,1774,3,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,879,639,935,722,0,0
train_1774_004,train,1774,4,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,1074,564,1394,986,0,0
train_1774_005,train,1774,5,motorcycle_Hero_Passion,motorcycle,Hero,Passion,1615,583,1755,718,0,0
train_1775_000,train,1775,0,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,884,604,915,661,0,0
train_1775_001,train,1775,1,car_MarutiSuzuki_WagonR,car,MarutiSuzuki,WagonR,917,572,964,618,0,0
train_1775_002,train,1775,2,car_Mahindra_Xylo,car,Mahindra,Xylo,999,569,1054,621,0,0
train_1775_003,train,1775,3,motorcycle_TVS_XL100,motorcycle,TVS,XL100,631,640,686,707,0,0
train_1775_004,train,1775,4,car_MarutiSuzuki_Ritz,car,MarutiSuzuki,Ritz,1199,576,1410,728,0,0
train_1776_000,train,1776,0,scooter_Hero_Maestro,scooter,Hero,Maestro,1562,511,1722,647,0,0
train_1776_001,train,1776,1,scooter_Honda_Activa,scooter,Honda,Activa,1728,531,1839,699,0,0
train_1776_002,train,1776,2,car_MarutiSuzuki_Swift,car,MarutiSuzuki,Swift,1669,734,1920,1070,0,0
train_1776_003,train,1776,3,scooter_Suzuki_Access,scooter,Suzuki,Access,1465,472,1603,612,0,0
train_1777_000,train,1777,0,scooter_Honda_Activa,scooter,Honda,Activa,1549,759,1830,1008,0,0
train_1777_001,train,1777,1,motorcycle_Yamaha_Fazer,motorcycle,Yamaha,Fazer,546,617,651,794,0,0
train_1777_002,train,1777,2,autorickshaw_Others,autorickshaw,Others,Others,1391,544,1669,741,0,0
train_1779_000,train,1779,0,autorickshaw_Others,autorickshaw,Others,Others,277,544,535,791,0,0
train_1779_001,train,1779,1,autorickshaw_Others,autorickshaw,Others,Others,515,559,691,808,0,0
train_1779_002,train,1779,2,autorickshaw_Others,autorickshaw,Others,Others,723,511,1194,1078,0,0
train_1779_003,train,1779,3,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,1505,610,1624,745,0,0
train_1779_004,train,1779,4,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,1628,641,1839,908,0,0
train_1779_005,train,1779,5,scooter_Honda_Activa,scooter,Honda,Activa,96,819,548,1080,0,0
train_1779_006,train,1779,6,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,1387,647,1530,788,0,0
train_1779_007,train,1779,7,autorickshaw_Bajaj,autorickshaw,Bajaj,Bajaj,1233,550,1387,711,0,0
train_1779_008,train,1779,8,scooter_Honda_Activa,scooter,Honda,Activa,621,746,756,956,0,0
train_1779_009,train,1779,9,autorickshaw_Others,autorickshaw,Others,Others,1542,544,1695,705,0,0
train_178_000,train,178,0,car_Honda_City,car,Honda,City,1282,589,1552,800,0,0
train_178_001,train,178,1,motorcycle_Bajaj_Pulsar220F,motorcycle,Bajaj,Pulsar220F,1098,655,1244,888,0,0
train_1780_000,train,1780,0,bus,bus,bus,bus,1238,420,1584,615,0,0
train_1780_001,train,1780,1,car_Hyundai_I20,car,Hyundai,I20,462,567,929,966,0,0
train_1780_002,train,1780,2,truck_Tata,truck,Tata,Tata,0,446,392,752,0,0
train_1780_003,train,1780,3,car_Others,car,Others,Others,1077,540,1256,623,0,0
train_1780_004,train,1780,4,bus,bus,bus,bus,922,461,1074,628,0,0
train_1782_000,train,1782,0,car_TataMotors_Indica,car,TataMotors,Indica,1030,584,1122,678,0,0
train_1782_001,train,1782,1,mini-bus_Others,mini-bus,Others,Others,624,410,1003,859,0,0
train_1782_002,train,1782,2,mini-bus_Others,mini-bus,Others,Others,1180,464,1490,732,0,0
train_1783_000,train,1783,0,car_Toyota_Innova,car,Toyota,Innova,837,460,1154,747,0,0
train_1783_001,train,1783,1,scooter_Honda_Activa,scooter,Honda,Activa,76,593,403,1016,0,0
train_1783_002,train,1783,2,scooter_Honda_Activa,scooter,Honda,Activa,617,548,727,712,0,0
train_1783_003,train,1783,3,car_MarutiSuzuki_Omni,car,MarutiSuzuki,Omni,439,452,620,628,0,0
train_1784_000,train,1784,0,motorcycle_RoyalEnfield_Meteor350,motorcycle,RoyalEnfield,Meteor350,489,511,642,673,0,0
train_1784_001,train,1784,1,autorickshaw_Others,autorickshaw,Others,Others,1489,483,1674,706,0,0
train_1784_002,train,1784,2,autorickshaw_Others,autorickshaw,Others,Others,1406,490,1521,628,0,0
train_1784_003,train,1784,3,autorickshaw_Others,autorickshaw,Others,Others,1470,495,1515,621,0,0
train_1784_004,train,1784,4,autorickshaw_Others,autorickshaw,Others,Others,823,480,1406,1079,0,0
train_1784_005,train,1784,5,motorcycle_Others,motorcycle,Others,Others,1452,576,1609,839,0,0
train_1784_006,train,1784,6,motorcycle_Honda_CBTwister,motorcycle,Honda,CBTwister,104,522,414,787,0,0
train_1784_007,train,1784,7,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,487,484,648,677,0,0
train_1784_008,train,1784,8,autorickshaw_TVS,autorickshaw,TVS,TVS,1637,481,1883,744,0,0
train_1784_009,train,1784,9,scooter_TVS_Jupiter,scooter,TVS,Jupiter,268,633,708,1006,0,0
train_1784_010,train,1784,10,scooter_Honda_Activa,scooter,Honda,Activa,712,510,830,680,0,0
train_1787_000,train,1787,0,autorickshaw_Others,autorickshaw,Others,Others,395,342,522,482,0,0
train_1787_001,train,1787,1,scooter_Yamaha_Fascino125,scooter,Yamaha,Fascino125,892,352,942,433,0,0
train_1788_000,train,1788,0,car_MarutiSuzuki_WagonR,car,MarutiSuzuki,WagonR,897,558,1568,1079,0,0
train_1789_000,train,1789,0,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,0,687,303,1078,0,0
train_1789_001,train,1789,1,car_Hyundai_I10,car,Hyundai,I10,501,620,753,795,0,0
train_179_000,train,179,0,scooter_Honda_Activa,scooter,Honda,Activa,1683,610,1797,743,0,0
train_179_001,train,179,1,car_Volkswagen_Polo,car,Volkswagen,Polo,684,568,971,835,0,0
train_179_002,train,179,2,autorickshaw_Others,autorickshaw,Others,Others,267,410,624,840,0,0
train_1790_000,train,1790,0,motorcycle_Others,motorcycle,Others,Others,1198,682,1312,867,0,0
train_1790_001,train,1790,1,motorcycle_RoyalEnfield_Thunderbird350X,motorcycle,RoyalEnfield,Thunderbird350X,554,705,854,1079,0,0
train_1790_002,train,1790,2,car_Toyota_Etios,car,Toyota,Etios,756,633,997,844,0,0
train_1790_003,train,1790,3,bus,bus,bus,bus,1361,504,1673,748,0,0
train_1792_000,train,1792,0,car_Hyundai_I20,car,Hyundai,I20,527,561,744,705,0,0
train_1792_001,train,1792,1,truck_Tata,truck,Tata,Tata,762,538,876,614,0,0
train_1792_002,train,1792,2,car_Hyundai_Eon,car,Hyundai,Eon,1279,578,1424,685,0,0
train_1792_003,train,1792,3,car_Toyota_Innova,car,Toyota,Innova,1416,564,1768,780,0,0
train_1794_000,train,1794,0,scooter_Honda_Activa,scooter,Honda,Activa,869,663,1160,906,0,0
train_1794_001,train,1794,1,scooter_Honda_Activa,scooter,Honda,Activa,729,607,807,730,0,0
train_1794_002,train,1794,2,motorcycle_TVS_Sport,motorcycle,TVS,Sport,845,640,944,794,0,0
train_1794_003,train,1794,3,motorcycle_RoyalEnfield_Classic350,motorcycle,RoyalEnfield,Classic350,609,585,709,727,0,0
train_1795_000,train,1795,0,autorickshaw_Others,autorickshaw,Others,Others,508,570,663,751,0,0
train_1795_001,train,1795,1,car_MarutiSuzuki_Swift,car,MarutiSuzuki,Swift,1595,582,1847,723,0,0
train_1795_002,train,1795,2,motorcycle_Hero_Passion,motorcycle,Hero,Passion,1324,640,1488,779,0,0
train_1795_003,train,1795,3,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,1471,673,1765,1029,0,0
train_1795_004,train,1795,4,car_Covered,car,Covered,Covered,1450,609,1668,756,0,0
train_1795_005,train,1795,5,autorickshaw_Others,autorickshaw,Others,Others,675,553,1002,950,0,0
train_1796_000,train,1796,0,motorcycle_Bajaj_Pulsar150,motorcycle,Bajaj,Pulsar150,631,647,769,830,0,0
train_1796_001,train,1796,1,truck_Tata,truck,Tata,Tata,925,450,1148,726,0,0
train_1796_002,train,1796,2,motorcycle_TVS_StarCityPlus,motorcycle,TVS,StarCityPlus,501,691,677,944,0,0
train_1796_003,train,1796,3,motorcycle_Bajaj_Avenger,motorcycle,Bajaj,Avenger,691,602,776,737,0,0
train_1796_004,train,1796,4,truck_Mahindra,truck,Mahindra,Mahindra,330,464,657,623,0,0
train_1797_000,train,1797,0,autorickshaw_Others,autorickshaw,Others,Others,1817,541,1920,677,0,0
train_1797_001,train,1797,1,motorcycle_Honda_Shine,motorcycle,Honda,Shine,37,605,176,739,0,0
train_1797_002,train,1797,2,car_Volkswagen_Vento,car,Volkswagen,Vento,1100,545,1182,622,0,0
train_1797_003,train,1797,3,car_Others,car,Others,Others,1046,545,1093,564,0,0
train_1797_004,train,1797,4,car_MarutiSuzuki_Dzire,car,MarutiSuzuki,Dzire,977,551,1052,604,0,0
train_1797_005,train,1797,5,motorcycle_Hero_Splendor,motorcycle,Hero,Splendor,172,815,595,1080,0,0
train_1797_006,train,1797,6,car_Toyota_Etios,car,Toyota,Etios,722,574,984,808,0,0
train_1797_007,train,1797,7,car_Toyota_Etios,car,Toyota,Etios,977,563,1167,726,0,0
train_1797_008,train,1797,8,car_Chevrolet_Aveo,car,Chevrolet,Aveo,1203,553,1402,679,0,0
train_1797_009,train,1797,9,mini-bus_Others,mini-bus,Others,Others,849,495,962,580,0,0
train_1797_010,train,1797,10,scooter_Suzuki_Access,scooter,Suzuki,Access,516,662,703,956,0,0
train_1797_011,train,1797,11,car_TataMotors_Indica,car,TataMotors,Indica,1358,547,1443,606,0,0
